timestamp,elapsed_s,cpu_pct,mem_used_gb,mem_avail_gb,dm_proc_count,dm_total_rss_gb,dm_max_rss_gb,controller_alive
2026-05-15T20:20:41Z,3851.4,82.1,122.62,69.38,19,58.74,5.80,1
2026-05-15T20:20:46Z,3856.4,81.9,122.61,69.39,19,58.74,5.80,1
2026-05-15T20:20:51Z,3861.5,83.4,122.58,69.42,19,58.74,5.80,1
2026-05-15T20:20:56Z,3866.5,81.2,122.57,69.43,19,58.74,5.80,1
2026-05-15T20:21:01Z,3871.5,81.4,122.58,69.42,19,58.74,5.80,1
2026-05-15T20:21:06Z,3876.5,82.6,122.58,69.42,19,58.74,5.80,1
2026-05-15T20:21:11Z,3881.5,83.3,122.66,69.34,19,58.74,5.80,1
2026-05-15T20:21:16Z,3886.6,83.4,122.61,69.39,19,58.74,5.80,1
2026-05-15T20:21:21Z,3891.6,83.1,122.88,69.12,19,58.74,5.80,1
2026-05-15T20:21:26Z,3896.6,83.1,123.01,68.99,19,58.74,5.80,1
2026-05-15T20:21:31Z,3901.6,82.6,123.02,68.98,19,58.74,5.80,1
2026-05-15T20:21:36Z,3906.6,81.3,123.10,68.90,19,58.74,5.80,1
2026-05-15T20:21:41Z,3911.7,79.5,123.09,68.91,19,58.74,5.80,1
2026-05-15T20:21:46Z,3916.7,82.1,123.03,68.97,19,58.74,5.80,1
2026-05-15T20:21:51Z,3921.7,80.0,122.72,69.28,19,58.74,5.80,1
2026-05-15T20:21:56Z,3926.7,80.1,122.73,69.27,19,58.74,5.80,1
2026-05-15T20:22:01Z,3931.7,80.9,122.74,69.26,19,58.74,5.80,1
2026-05-15T20:22:06Z,3936.8,80.1,122.67,69.33,19,58.74,5.80,1
2026-05-15T20:22:11Z,3941.8,80.7,122.69,69.31,19,58.74,5.80,1
2026-05-15T20:22:16Z,3946.8,80.1,122.68,69.32,19,58.74,5.80,1
2026-05-15T20:22:21Z,3951.8,80.2,122.65,69.35,19,58.74,5.80,1
2026-05-15T20:22:26Z,3956.8,79.7,122.68,69.32,19,58.74,5.80,1
2026-05-15T20:22:31Z,3961.9,80.1,122.70,69.30,19,58.74,5.80,1
2026-05-15T20:22:36Z,3966.9,81.7,122.75,69.25,19,58.74,5.80,1
2026-05-15T20:22:41Z,3971.9,80.5,122.75,69.25,19,58.74,5.80,1
2026-05-15T20:22:46Z,3976.9,79.2,122.73,69.27,19,58.74,5.80,1
2026-05-15T20:22:51Z,3982.0,79.9,122.75,69.25,19,58.74,5.80,1
2026-05-15T20:22:56Z,3987.0,80.5,122.74,69.26,19,58.74,5.80,1
2026-05-15T20:23:01Z,3992.0,80.7,122.78,69.22,19,58.74,5.80,1
2026-05-15T20:23:06Z,3997.0,84.1,123.06,68.94,19,58.74,5.80,1
2026-05-15T20:23:11Z,4002.0,84.1,123.17,68.83,19,58.74,5.80,1
2026-05-15T20:23:16Z,4007.1,83.2,123.08,68.92,19,58.74,5.80,1
2026-05-15T20:23:21Z,4012.1,83.3,123.08,68.92,19,58.74,5.80,1
2026-05-15T20:23:26Z,4017.1,83.6,123.09,68.91,19,58.74,5.80,1
2026-05-15T20:23:31Z,4022.1,81.6,123.08,68.92,19,58.74,5.80,1
2026-05-15T20:23:36Z,4027.1,82.8,123.09,68.91,19,58.74,5.80,1
2026-05-15T20:23:41Z,4032.2,84.8,123.01,68.99,19,58.74,5.80,1
2026-05-15T20:23:46Z,4037.2,79.9,122.97,69.03,19,58.74,5.80,1
2026-05-15T20:23:51Z,4042.2,79.4,122.97,69.03,19,58.74,5.80,1
2026-05-15T20:23:56Z,4047.2,81.4,122.96,69.04,19,58.74,5.80,1
2026-05-15T20:24:01Z,4052.2,80.6,122.94,69.06,19,58.74,5.80,1
2026-05-15T20:24:06Z,4057.3,80.9,122.85,69.15,19,58.74,5.80,1
2026-05-15T20:24:11Z,4062.3,80.4,122.84,69.16,19,58.74,5.80,1
2026-05-15T20:24:16Z,4067.3,79.5,122.84,69.16,19,58.74,5.80,1
2026-05-15T20:24:22Z,4072.3,80.5,122.82,69.18,19,58.74,5.80,1
2026-05-15T20:24:27Z,4077.3,80.7,122.85,69.15,19,58.74,5.80,1
2026-05-15T20:24:32Z,4082.4,81.7,122.86,69.14,19,58.74,5.80,1
2026-05-15T20:24:37Z,4087.4,81.0,122.86,69.14,19,58.74,5.80,1
2026-05-15T20:24:42Z,4092.4,81.4,122.86,69.14,19,58.74,5.80,1
2026-05-15T20:24:47Z,4097.4,81.0,122.85,69.15,19,58.74,5.80,1
2026-05-15T20:24:52Z,4102.4,81.0,122.86,69.14,19,58.74,5.80,1
2026-05-15T20:24:57Z,4107.5,81.4,122.86,69.14,19,58.74,5.80,1
2026-05-15T20:25:02Z,4112.5,80.7,122.85,69.15,19,58.74,5.80,1
2026-05-15T20:25:07Z,4117.5,80.0,122.86,69.14,19,58.74,5.80,1
2026-05-15T20:25:12Z,4122.5,79.9,122.80,69.20,19,58.74,5.80,1
2026-05-15T20:25:17Z,4127.6,79.5,122.80,69.20,19,58.74,5.80,1
2026-05-15T20:25:22Z,4132.6,81.1,122.81,69.19,19,58.74,5.80,1
2026-05-15T20:25:27Z,4137.6,81.7,122.83,69.17,19,58.74,5.80,1
2026-05-15T20:25:32Z,4142.6,80.3,122.83,69.17,19,58.74,5.80,1
2026-05-15T20:25:37Z,4147.6,83.3,122.83,69.17,19,58.74,5.80,1
2026-05-15T20:25:42Z,4152.7,79.6,122.83,69.17,19,58.74,5.80,1
2026-05-15T20:25:47Z,4157.7,80.0,122.80,69.20,19,58.74,5.80,1
2026-05-15T20:25:52Z,4162.7,80.2,122.81,69.19,19,58.74,5.80,1
2026-05-15T20:25:57Z,4167.7,81.5,122.81,69.19,19,58.74,5.80,1
2026-05-15T20:26:02Z,4172.7,80.4,122.81,69.19,19,58.74,5.80,1
2026-05-15T20:26:07Z,4177.8,80.4,122.80,69.20,19,58.74,5.80,1
2026-05-15T20:26:12Z,4182.8,81.1,122.80,69.20,19,58.74,5.80,1
2026-05-15T20:26:17Z,4187.8,80.2,122.80,69.20,19,58.74,5.80,1
2026-05-15T20:26:22Z,4192.8,79.1,122.77,69.23,19,58.74,5.80,1
2026-05-15T20:26:27Z,4197.8,81.9,122.83,69.17,19,58.74,5.80,1
2026-05-15T20:26:32Z,4202.9,80.7,122.83,69.17,19,58.74,5.80,1
2026-05-15T20:26:37Z,4207.9,80.9,122.83,69.17,19,58.74,5.80,1
2026-05-15T20:26:42Z,4212.9,81.0,122.82,69.18,19,58.74,5.80,1
2026-05-15T20:26:47Z,4217.9,80.5,122.82,69.18,19,58.74,5.80,1
2026-05-15T20:26:52Z,4222.9,80.4,122.82,69.18,19,58.75,5.80,1
2026-05-15T20:26:57Z,4228.0,81.0,122.83,69.17,19,58.75,5.80,1
2026-05-15T20:27:02Z,4233.0,80.0,122.82,69.18,19,58.75,5.80,1
2026-05-15T20:27:07Z,4238.0,79.3,122.79,69.21,19,58.75,5.80,1
2026-05-15T20:27:12Z,4243.0,79.1,122.78,69.22,19,58.75,5.80,1
2026-05-15T20:27:17Z,4248.0,80.5,122.79,69.21,19,58.75,5.80,1
2026-05-15T20:27:22Z,4253.1,79.7,122.76,69.24,19,58.75,5.80,1
2026-05-15T20:27:27Z,4258.1,81.5,122.79,69.21,19,58.75,5.80,1
2026-05-15T20:27:32Z,4263.1,81.2,122.81,69.19,19,58.75,5.80,1
2026-05-15T20:27:37Z,4268.1,80.0,122.81,69.19,19,58.75,5.80,1
2026-05-15T20:27:42Z,4273.1,80.3,122.81,69.19,19,58.75,5.80,1
2026-05-15T20:27:47Z,4278.2,80.8,122.81,69.19,19,58.75,5.80,1
2026-05-15T20:27:52Z,4283.2,79.1,122.81,69.19,19,58.75,5.80,1
2026-05-15T20:27:57Z,4288.2,81.4,122.81,69.19,19,58.75,5.80,1
2026-05-15T20:28:02Z,4293.2,80.9,122.87,69.13,19,58.75,5.80,1
2026-05-15T20:28:07Z,4298.2,79.6,122.94,69.06,19,58.75,5.80,1
2026-05-15T20:28:12Z,4303.3,81.6,122.94,69.06,19,58.75,5.80,1
2026-05-15T20:28:17Z,4308.3,80.3,122.94,69.06,19,58.75,5.80,1
2026-05-15T20:28:22Z,4313.3,80.5,122.92,69.08,19,58.75,5.80,1
2026-05-15T20:28:28Z,4318.3,81.4,122.95,69.05,19,58.75,5.80,1
2026-05-15T20:28:33Z,4323.3,81.4,122.96,69.04,19,58.75,5.80,1
2026-05-15T20:28:38Z,4328.4,80.7,122.96,69.04,19,58.75,5.80,1
2026-05-15T20:28:43Z,4333.4,80.4,122.97,69.03,19,58.75,5.80,1
2026-05-15T20:28:48Z,4338.4,85.9,123.02,68.98,19,58.75,5.80,1
2026-05-15T20:28:53Z,4343.4,87.3,123.22,68.78,19,58.75,5.80,1
2026-05-15T20:28:58Z,4348.5,81.8,123.22,68.78,19,58.75,5.80,1
2026-05-15T20:29:03Z,4353.5,80.0,123.22,68.78,19,58.75,5.80,1
2026-05-15T20:29:08Z,4358.5,81.5,123.34,68.66,19,58.75,5.80,1
2026-05-15T20:29:13Z,4363.5,82.1,123.34,68.66,19,58.75,5.80,1
2026-05-15T20:29:18Z,4368.6,80.3,123.34,68.66,19,58.75,5.80,1
2026-05-15T20:29:23Z,4373.6,80.4,123.35,68.65,19,58.75,5.80,1
2026-05-15T20:29:28Z,4378.6,79.7,123.33,68.67,19,58.75,5.80,1
2026-05-15T20:29:33Z,4383.7,79.4,123.33,68.67,19,58.75,5.80,1
2026-05-15T20:29:38Z,4388.7,83.7,123.41,68.59,19,58.75,5.80,1
2026-05-15T20:29:43Z,4393.7,87.2,123.40,68.60,19,58.75,5.80,1
2026-05-15T20:29:48Z,4398.7,84.7,123.37,68.63,19,58.75,5.80,1
2026-05-15T20:29:53Z,4403.8,90.0,123.40,68.60,19,58.75,5.80,1
2026-05-15T20:29:58Z,4408.8,90.9,123.42,68.58,19,58.75,5.80,1
2026-05-15T20:30:03Z,4413.8,87.5,123.48,68.52,19,58.75,5.80,1
2026-05-15T20:30:08Z,4418.8,93.7,123.45,68.55,19,58.75,5.80,1
2026-05-15T20:30:13Z,4423.9,89.8,123.46,68.54,19,58.75,5.80,1
2026-05-15T20:30:18Z,4428.9,90.5,123.51,68.49,19,58.75,5.80,1
2026-05-15T20:30:23Z,4433.9,91.1,123.48,68.52,19,58.75,5.80,1
2026-05-15T20:30:28Z,4439.0,94.0,123.48,68.52,19,58.75,5.80,1
2026-05-15T20:30:33Z,4444.0,88.6,123.48,68.52,19,58.75,5.80,1
2026-05-15T20:30:38Z,4449.0,82.1,123.53,68.47,19,58.75,5.80,1
2026-05-15T20:30:43Z,4454.0,87.1,123.53,68.47,19,58.75,5.80,1
2026-05-15T20:30:48Z,4459.1,87.2,123.55,68.45,19,58.75,5.80,1
2026-05-15T20:30:53Z,4464.1,88.0,123.60,68.40,19,58.75,5.80,1
2026-05-15T20:30:58Z,4469.1,94.0,123.61,68.39,19,58.75,5.80,1
2026-05-15T20:31:03Z,4474.1,91.4,123.62,68.38,19,58.75,5.80,1
2026-05-15T20:31:08Z,4479.1,92.4,123.66,68.34,19,58.75,5.80,1
2026-05-15T20:31:13Z,4484.2,89.9,123.68,68.32,19,58.75,5.80,1
2026-05-15T20:31:18Z,4489.2,93.5,123.69,68.31,19,58.75,5.80,1
2026-05-15T20:31:23Z,4494.2,92.8,123.70,68.30,19,58.75,5.80,1
2026-05-15T20:31:28Z,4499.2,86.8,123.74,68.26,19,58.75,5.80,1
2026-05-15T20:31:33Z,4504.3,92.9,123.78,68.22,19,58.75,5.80,1
2026-05-15T20:31:38Z,4509.3,92.0,123.82,68.18,19,58.75,5.80,1
2026-05-15T20:31:44Z,4514.3,94.2,123.86,68.14,19,58.75,5.80,1
2026-05-15T20:31:49Z,4519.4,93.1,123.87,68.13,19,58.75,5.80,1
2026-05-15T20:31:54Z,4524.4,94.5,123.85,68.15,19,58.75,5.80,1
2026-05-15T20:31:59Z,4529.4,96.0,123.89,68.11,19,58.75,5.80,1
2026-05-15T20:32:04Z,4534.5,94.4,123.93,68.07,19,58.75,5.80,1
2026-05-15T20:32:09Z,4539.5,94.0,123.93,68.07,19,58.75,5.80,1
2026-05-15T20:32:14Z,4544.5,91.5,124.00,68.00,19,58.75,5.80,1
2026-05-15T20:32:19Z,4549.5,93.9,124.53,67.47,19,58.75,5.80,1
2026-05-15T20:32:24Z,4554.6,96.4,124.61,67.39,19,58.75,5.80,1
2026-05-15T20:32:29Z,4559.6,94.3,124.80,67.20,19,58.75,5.80,1
2026-05-15T20:32:34Z,4564.6,95.5,125.00,67.00,19,58.75,5.80,1
2026-05-15T20:32:39Z,4569.6,96.3,125.20,66.80,19,58.75,5.80,1
2026-05-15T20:32:44Z,4574.7,92.8,125.27,66.73,19,58.75,5.80,1
2026-05-15T20:32:49Z,4579.7,88.6,125.35,66.65,19,58.75,5.80,1
2026-05-15T20:32:54Z,4584.7,91.2,125.38,66.62,19,58.75,5.80,1
2026-05-15T20:32:59Z,4589.7,89.9,125.28,66.72,19,58.75,5.80,1
2026-05-15T20:33:04Z,4594.7,90.1,125.17,66.83,19,58.75,5.80,1
2026-05-15T20:33:09Z,4599.7,89.8,125.17,66.83,19,58.75,5.80,1
2026-05-15T20:33:14Z,4604.8,87.3,125.21,66.79,19,58.75,5.80,1
2026-05-15T20:33:19Z,4609.8,89.7,125.16,66.84,19,58.75,5.80,1
2026-05-15T20:33:24Z,4614.8,88.4,125.05,66.95,19,58.75,5.80,1
2026-05-15T20:33:29Z,4619.8,93.7,125.09,66.91,19,58.75,5.80,1
2026-05-15T20:33:34Z,4624.9,90.3,125.07,66.93,19,58.75,5.80,1
2026-05-15T20:33:39Z,4629.9,90.6,125.07,66.93,19,58.75,5.80,1
2026-05-15T20:33:44Z,4634.9,90.6,125.11,66.89,19,58.75,5.80,1
2026-05-15T20:33:49Z,4639.9,91.1,125.06,66.94,19,58.75,5.80,1
2026-05-15T20:33:54Z,4645.0,90.9,124.84,67.16,19,58.75,5.80,1
2026-05-15T20:33:59Z,4650.0,93.5,124.75,67.25,19,58.75,5.80,1
2026-05-15T20:34:04Z,4655.0,94.4,124.62,67.38,19,58.75,5.80,1
2026-05-15T20:34:09Z,4660.0,91.7,124.60,67.40,19,58.75,5.80,1
2026-05-15T20:34:14Z,4665.0,89.7,124.62,67.38,19,58.75,5.80,1
2026-05-15T20:34:19Z,4670.1,91.5,124.59,67.41,19,58.75,5.80,1
2026-05-15T20:34:24Z,4675.1,93.4,124.62,67.38,19,58.75,5.80,1
2026-05-15T20:34:29Z,4680.1,90.8,124.50,67.50,19,58.75,5.80,1
2026-05-15T20:34:34Z,4685.1,91.7,124.54,67.46,19,58.75,5.80,1
2026-05-15T20:34:39Z,4690.2,91.3,124.53,67.47,19,58.75,5.80,1
2026-05-15T20:34:44Z,4695.2,89.9,124.56,67.44,19,58.75,5.80,1
2026-05-15T20:34:49Z,4700.2,91.2,124.57,67.43,19,58.75,5.80,1
2026-05-15T20:34:54Z,4705.2,94.2,124.53,67.47,19,58.75,5.80,1
2026-05-15T20:34:59Z,4710.2,93.7,124.52,67.48,19,58.75,5.80,1
2026-05-15T20:35:04Z,4715.3,90.6,124.52,67.48,19,58.75,5.80,1
2026-05-15T20:35:09Z,4720.3,92.8,124.53,67.47,19,58.75,5.80,1
2026-05-15T20:35:14Z,4725.3,93.1,124.52,67.48,19,58.75,5.80,1
2026-05-15T20:35:20Z,4730.3,91.2,124.51,67.49,19,58.75,5.80,1
2026-05-15T20:35:25Z,4735.3,91.7,124.55,67.45,19,58.75,5.80,1
2026-05-15T20:35:30Z,4740.4,94.2,124.57,67.43,19,58.75,5.80,1
2026-05-15T20:35:35Z,4745.4,92.7,124.52,67.48,19,58.75,5.80,1
2026-05-15T20:35:40Z,4750.4,91.0,124.54,67.46,19,58.75,5.80,1
2026-05-15T20:35:45Z,4755.4,92.7,124.54,67.46,19,58.75,5.80,1
2026-05-15T20:35:50Z,4760.5,92.2,124.54,67.46,19,58.75,5.80,1
2026-05-15T20:35:55Z,4765.5,92.9,124.57,67.43,19,58.75,5.80,1
2026-05-15T20:36:00Z,4770.5,94.9,124.64,67.36,19,58.75,5.80,1
2026-05-15T20:36:05Z,4775.5,93.8,124.64,67.36,19,58.75,5.80,1
2026-05-15T20:36:10Z,4780.6,94.0,124.66,67.34,19,58.75,5.80,1
2026-05-15T20:36:15Z,4785.6,93.1,124.67,67.33,19,58.75,5.80,1
2026-05-15T20:36:20Z,4790.6,93.2,124.65,67.35,19,58.75,5.80,1
2026-05-15T20:36:25Z,4795.6,94.3,124.66,67.34,19,58.75,5.80,1
2026-05-15T20:36:30Z,4800.6,94.1,124.40,67.60,19,58.75,5.80,1
2026-05-15T20:36:35Z,4805.7,92.5,124.65,67.35,19,58.75,5.80,1
2026-05-15T20:36:40Z,4810.7,95.2,124.75,67.25,19,58.75,5.80,1
2026-05-15T20:36:45Z,4815.7,89.6,124.61,67.39,19,58.75,5.80,1
2026-05-15T20:36:50Z,4820.7,91.0,124.61,67.39,19,58.75,5.80,1
2026-05-15T20:36:55Z,4825.8,90.3,124.68,67.32,19,58.75,5.80,1
2026-05-15T20:37:00Z,4830.8,90.8,124.58,67.42,19,58.75,5.80,1
2026-05-15T20:37:05Z,4835.8,91.1,124.65,67.35,19,58.75,5.80,1
2026-05-15T20:37:10Z,4840.8,90.1,124.59,67.41,19,58.75,5.80,1
2026-05-15T20:37:15Z,4845.9,91.5,124.55,67.45,19,58.75,5.80,1
2026-05-15T20:37:20Z,4850.9,89.4,124.54,67.46,19,58.75,5.80,1
2026-05-15T20:37:25Z,4855.9,90.2,124.53,67.47,19,58.75,5.80,1
2026-05-15T20:37:30Z,4860.9,90.3,124.57,67.43,19,58.75,5.80,1
2026-05-15T20:37:35Z,4865.9,87.1,124.59,67.41,19,58.75,5.80,1
2026-05-15T20:37:40Z,4871.0,85.9,124.53,67.47,19,58.75,5.80,1
2026-05-15T20:37:45Z,4876.0,87.0,124.49,67.51,19,58.75,5.80,1
2026-05-15T20:37:50Z,4881.0,85.5,124.49,67.51,19,58.75,5.80,1
2026-05-15T20:37:55Z,4886.0,87.3,124.50,67.50,19,58.75,5.80,1
2026-05-15T20:38:00Z,4891.1,88.9,124.58,67.42,19,58.75,5.80,1
2026-05-15T20:38:05Z,4896.1,86.5,124.67,67.33,19,58.75,5.80,1
2026-05-15T20:38:10Z,4901.1,84.9,124.76,67.24,19,58.75,5.80,1
2026-05-15T20:38:15Z,4906.1,86.2,124.69,67.31,19,58.75,5.80,1
2026-05-15T20:38:20Z,4911.1,86.4,124.67,67.33,19,58.75,5.80,1
2026-05-15T20:38:25Z,4916.2,84.1,124.69,67.31,19,58.75,5.80,1
2026-05-15T20:38:30Z,4921.2,87.2,124.68,67.32,19,58.75,5.80,1
2026-05-15T20:38:35Z,4926.2,89.9,124.68,67.32,19,58.75,5.80,1
2026-05-15T20:38:40Z,4931.2,85.6,124.67,67.33,19,58.75,5.80,1
2026-05-15T20:38:45Z,4936.2,90.7,124.64,67.36,19,58.75,5.80,1
2026-05-15T20:38:50Z,4941.3,89.7,124.62,67.38,19,58.75,5.80,1
2026-05-15T20:38:55Z,4946.3,91.3,124.62,67.38,19,58.75,5.80,1
2026-05-15T20:39:01Z,4951.3,88.9,124.60,67.40,19,58.75,5.80,1
2026-05-15T20:39:06Z,4956.3,86.7,124.54,67.46,19,58.75,5.80,1
2026-05-15T20:39:11Z,4961.4,84.6,124.52,67.48,19,58.75,5.80,1
2026-05-15T20:39:16Z,4966.4,85.9,124.53,67.47,19,58.75,5.80,1
2026-05-15T20:39:21Z,4971.4,85.4,124.52,67.48,19,58.75,5.80,1
2026-05-15T20:39:26Z,4976.4,95.3,124.84,67.16,19,58.75,5.80,1
2026-05-15T20:39:31Z,4981.4,91.2,124.97,67.03,19,58.75,5.80,1
2026-05-15T20:39:36Z,4986.5,86.8,124.02,67.98,19,58.75,5.80,1
2026-05-15T20:39:41Z,4991.5,88.3,123.97,68.03,19,58.75,5.80,1
2026-05-15T20:39:46Z,4996.5,86.7,123.61,68.39,19,58.75,5.80,1
2026-05-15T20:39:51Z,5001.5,86.2,123.60,68.40,19,58.75,5.80,1
2026-05-15T20:39:56Z,5006.6,85.3,123.58,68.42,19,58.75,5.80,1
2026-05-15T20:40:01Z,5011.6,85.4,123.40,68.60,19,58.75,5.80,1
2026-05-15T20:40:06Z,5016.6,87.8,123.34,68.66,19,58.75,5.80,1
2026-05-15T20:40:11Z,5021.6,87.3,123.39,68.61,19,58.75,5.80,1
2026-05-15T20:40:16Z,5026.6,91.9,123.33,68.67,19,58.75,5.80,1
2026-05-15T20:40:21Z,5031.7,87.0,123.36,68.64,19,58.75,5.80,1
2026-05-15T20:40:26Z,5036.7,84.9,123.54,68.46,19,58.75,5.80,1
2026-05-15T20:40:31Z,5041.7,85.3,123.53,68.47,19,58.75,5.80,1
2026-05-15T20:40:36Z,5046.7,88.1,123.45,68.55,19,58.75,5.80,1
2026-05-15T20:40:41Z,5051.7,87.6,123.40,68.60,19,58.75,5.80,1
2026-05-15T20:40:46Z,5056.8,85.8,123.45,68.55,19,58.75,5.80,1
2026-05-15T20:40:51Z,5061.8,84.5,123.42,68.58,19,58.75,5.80,1
2026-05-15T20:40:56Z,5066.8,88.0,123.45,68.55,19,58.75,5.80,1
2026-05-15T20:41:01Z,5071.8,87.4,123.45,68.55,19,58.75,5.80,1
2026-05-15T20:41:06Z,5076.8,87.7,123.42,68.58,19,58.75,5.80,1
2026-05-15T20:41:11Z,5081.9,88.9,123.44,68.56,19,58.75,5.80,1
2026-05-15T20:41:16Z,5086.9,90.9,123.59,68.41,19,58.75,5.80,1
2026-05-15T20:41:21Z,5091.9,88.3,123.50,68.50,19,58.75,5.80,1
2026-05-15T20:41:26Z,5096.9,85.4,123.48,68.52,19,58.75,5.80,1
2026-05-15T20:41:31Z,5102.0,88.0,123.48,68.52,19,58.75,5.80,1
2026-05-15T20:41:36Z,5107.0,86.8,123.45,68.55,19,58.75,5.80,1
2026-05-15T20:41:41Z,5112.0,87.8,123.49,68.51,19,58.75,5.80,1
2026-05-15T20:41:46Z,5117.0,87.6,123.48,68.52,19,58.75,5.80,1
2026-05-15T20:41:51Z,5122.0,90.8,123.48,68.52,19,58.75,5.80,1
2026-05-15T20:41:56Z,5127.1,90.6,123.60,68.40,19,58.75,5.80,1
2026-05-15T20:42:01Z,5132.1,88.8,123.57,68.43,19,58.75,5.80,1
2026-05-15T20:42:06Z,5137.1,92.0,123.62,68.38,19,58.75,5.80,1
2026-05-15T20:42:11Z,5142.1,94.9,123.58,68.42,19,58.75,5.80,1
2026-05-15T20:42:16Z,5147.1,92.1,123.57,68.43,19,58.75,5.80,1
2026-05-15T20:42:21Z,5152.2,90.2,123.58,68.42,19,58.75,5.80,1
2026-05-15T20:42:26Z,5157.2,90.5,123.59,68.41,19,58.75,5.80,1
2026-05-15T20:42:31Z,5162.2,89.9,123.57,68.43,19,58.75,5.80,1
2026-05-15T20:42:36Z,5167.2,90.4,123.57,68.43,19,58.75,5.80,1
2026-05-15T20:42:41Z,5172.3,89.8,123.57,68.43,19,58.75,5.80,1
2026-05-15T20:42:46Z,5177.3,89.5,123.57,68.43,19,58.75,5.80,1
2026-05-15T20:42:51Z,5182.3,88.4,123.56,68.44,19,58.75,5.80,1
2026-05-15T20:42:57Z,5187.3,87.5,123.63,68.37,19,58.75,5.80,1
2026-05-15T20:43:02Z,5192.3,87.6,123.68,68.32,19,58.75,5.80,1
2026-05-15T20:43:07Z,5197.4,87.9,123.67,68.33,19,58.75,5.80,1
2026-05-15T20:43:12Z,5202.4,90.7,123.69,68.31,19,58.75,5.80,1
2026-05-15T20:43:17Z,5207.4,90.8,123.64,68.36,19,58.75,5.80,1
2026-05-15T20:43:22Z,5212.4,91.3,123.64,68.36,19,58.75,5.80,1
2026-05-15T20:43:27Z,5217.4,90.6,123.64,68.36,19,58.75,5.80,1
2026-05-15T20:43:32Z,5222.5,90.4,123.63,68.37,19,58.75,5.80,1
2026-05-15T20:43:37Z,5227.5,91.4,123.64,68.36,19,58.75,5.80,1
2026-05-15T20:43:42Z,5232.5,88.5,123.62,68.38,19,58.75,5.80,1
2026-05-15T20:43:47Z,5237.5,86.2,123.59,68.41,19,58.75,5.80,1
2026-05-15T20:43:52Z,5242.5,85.4,123.59,68.41,19,58.75,5.80,1
2026-05-15T20:43:57Z,5247.6,86.2,123.60,68.40,19,58.75,5.80,1
2026-05-15T20:44:02Z,5252.6,90.3,123.65,68.35,19,58.75,5.80,1
2026-05-15T20:44:07Z,5257.6,88.3,123.59,68.41,19,58.75,5.80,1
2026-05-15T20:44:12Z,5262.6,86.3,123.58,68.42,19,58.75,5.80,1
2026-05-15T20:44:17Z,5267.7,88.2,123.58,68.42,19,58.75,5.80,1
2026-05-15T20:44:22Z,5272.7,90.8,123.61,68.39,19,58.75,5.80,1
2026-05-15T20:44:27Z,5277.7,91.2,123.57,68.43,19,58.75,5.80,1
2026-05-15T20:44:32Z,5282.7,88.8,123.59,68.41,19,58.75,5.80,1
2026-05-15T20:44:37Z,5287.8,88.3,123.68,68.32,19,58.75,5.80,1
2026-05-15T20:44:42Z,5292.8,85.5,123.81,68.19,19,58.75,5.80,1
2026-05-15T20:44:47Z,5297.8,89.6,123.64,68.36,19,58.75,5.80,1
2026-05-15T20:44:52Z,5302.8,87.8,123.56,68.44,19,58.75,5.80,1
2026-05-15T20:44:57Z,5307.8,87.5,123.56,68.44,19,58.75,5.80,1
2026-05-15T20:45:02Z,5312.9,90.5,123.60,68.40,19,58.75,5.80,1
2026-05-15T20:45:07Z,5317.9,92.5,123.61,68.39,19,58.75,5.80,1
2026-05-15T20:45:12Z,5322.9,96.7,123.70,68.30,19,58.75,5.80,1
2026-05-15T20:45:17Z,5327.9,96.0,123.75,68.25,19,58.75,5.80,1
2026-05-15T20:45:22Z,5332.9,84.7,123.77,68.23,19,58.75,5.80,1
2026-05-15T20:45:27Z,5338.0,85.5,123.82,68.18,19,58.75,5.80,1
2026-05-15T20:45:32Z,5343.0,92.4,123.85,68.15,19,58.75,5.80,1
2026-05-15T20:45:37Z,5348.0,87.1,123.80,68.20,19,58.75,5.80,1
2026-05-15T20:45:42Z,5353.0,84.7,123.87,68.13,19,58.75,5.80,1
2026-05-15T20:45:47Z,5358.0,86.6,123.85,68.15,19,58.75,5.80,1
2026-05-15T20:45:52Z,5363.1,87.8,123.81,68.19,19,58.75,5.80,1
2026-05-15T20:45:57Z,5368.1,89.4,123.82,68.18,19,58.75,5.80,1
2026-05-15T20:46:02Z,5373.1,89.5,123.80,68.20,19,58.75,5.80,1
2026-05-15T20:46:07Z,5378.1,91.0,123.81,68.19,19,58.75,5.80,1
2026-05-15T20:46:12Z,5383.2,89.2,123.88,68.12,19,58.75,5.80,1
2026-05-15T20:46:17Z,5388.2,90.9,123.84,68.16,19,58.75,5.80,1
2026-05-15T20:46:22Z,5393.2,84.9,123.78,68.22,19,58.75,5.80,1
2026-05-15T20:46:27Z,5398.2,88.3,123.78,68.22,19,58.75,5.80,1
2026-05-15T20:46:32Z,5403.3,89.8,123.84,68.16,19,58.75,5.80,1
2026-05-15T20:46:37Z,5408.3,87.9,123.83,68.17,19,58.75,5.80,1
2026-05-15T20:46:42Z,5413.3,88.6,123.81,68.19,19,58.75,5.80,1
2026-05-15T20:46:48Z,5418.3,90.5,123.79,68.21,19,58.75,5.80,1
2026-05-15T20:46:53Z,5423.3,88.6,123.82,68.18,19,58.75,5.80,1
2026-05-15T20:46:58Z,5428.4,89.0,123.81,68.19,19,58.75,5.80,1
2026-05-15T20:47:03Z,5433.4,90.7,123.82,68.18,19,58.75,5.80,1
